sample_i	sample_j	discordance	number_of_sites	concordance
WN2018	ED3052	86774	1582449	0.945165
WN2018	ED3057	70804	1578786	0.955153
WN2018	ED3072	70713	1577292	0.955168
WN2018	ED3073	71100	1582694	0.955077
WN2018	ED3077	91353	1582670	0.942279
WN2018	EG4347	75682	1582399	0.952173
WN2018	EG4349	75957	1580488	0.951941
WN2018	EG4724	84565	1582077	0.946548
WN2018	EG4725	113874	1579455	0.927903
WN2018	EG4946	79141	1582923	0.950003
WN2018	FX1400	78285	1582980	0.950546
WN2018	GXW1	83737	1581342	0.947047
WN2018	JT11398	74839	1581530	0.952679
WN2018	JU1088	88294	1581455	0.944169
WN2018	JU1171	113571	1573042	0.927802
WN2018	JU1172	84675	1582028	0.946477
WN2018	JU1200	81606	1582871	0.948444
WN2018	JU1212	97320	1571129	0.938057
WN2018	JU1213	90142	1578319	0.942887
WN2018	JU1242	80403	1581753	0.949168
WN2018	JU1246	94211	1580234	0.940382
WN2018	JU1395	54205	1532973	0.964641
WN2018	JU1400	87510	1580691	0.944638
WN2018	JU1401	71945	1579284	0.954445
WN2018	JU1409	72224	1582564	0.954363
WN2018	JU1440	76297	1582548	0.951789
WN2018	JU1491	86488	1582575	0.94535
WN2018	JU1516	85044	1579946	0.946173
WN2018	JU1530	73110	1582261	0.953794
WN2018	JU1568	87522	1582583	0.944697
WN2018	JU1580	83981	1579922	0.946845
WN2018	JU1581	85276	1582130	0.946101
WN2018	JU1586	84079	1582640	0.946874
WN2018	JU1652	82166	1581521	0.948046
WN2018	JU1656	90230	1578962	0.942855
WN2018	JU1666	96357	1581245	0.939063
WN2018	JU1762	90721	1581751	0.942645
WN2018	JU1770	90729	1581719	0.942639
WN2018	JU1792	91249	1582583	0.942342
WN2018	JU1793	85568	1579509	0.945826
WN2018	JU1807	85247	1580250	0.946055
WN2018	JU1808	66371	1582518	0.95806
WN2018	JU1893	246841	316234	0.219436
WN2018	JU1896	91625	1581186	0.942053
WN2018	JU1920	86154	1582311	0.945552
WN2018	JU1922	86044	1581645	0.945598
WN2018	JU1924	84585	1581920	0.94653
WN2018	JU1929	86047	1582020	0.945609
WN2018	JU1934	84932	1580848	0.946274
WN2018	JU1960	78052	1582806	0.950688
WN2018	JU2001	103814	1579469	0.934273
WN2018	JU2007	70540	1582098	0.955414
WN2018	JU2016	72495	1581200	0.954152
WN2018	JU2017	94462	1580321	0.940226
WN2018	JU2106	91657	1582430	0.942078
WN2018	JU2131	93679	1581415	0.940763
WN2018	JU2139	85862	1581284	0.945701
WN2018	JU2141	81585	1582319	0.94844
WN2018	JU2151	84527	1581496	0.946553
WN2018	JU2234	105117	1577342	0.933358
WN2018	JU2250	80512	1582051	0.949109
WN2018	JU2257	93511	1581401	0.940868
WN2018	JU2287	93261	1579167	0.940943
WN2018	JU2316	117679	1575120	0.925289
WN2018	JU2460	80234	1581782	0.949276
WN2018	JU2461	209244	271694	0.229854
WN2018	JU2464	88585	1579099	0.943902
WN2018	JU2466	80722	1578545	0.948863
WN2018	JU2467	88899	1581835	0.9438
WN2018	JU2468	88867	1581308	0.943802
WN2018	JU2478	73555	1581009	0.953476
WN2018	JU2513	75554	1581408	0.952224
WN2018	JU2519	91458	1576728	0.941995
WN2018	JU2522	81993	1582054	0.948173
WN2018	JU2526	117759	1575902	0.925275
WN2018	JU2527	80254	1582425	0.949284
WN2018	JU2534	70964	1582805	0.955166
WN2018	JU2565	87639	1582587	0.944623
WN2018	JU2566	89639	1582853	0.943369
WN2018	JU2570	81728	1582683	0.948361
WN2018	JU2572	85645	1582173	0.945869
WN2018	JU2574	273465	352161	0.223466
WN2018	JU2575	78395	1582901	0.950474
WN2018	JU2576	88404	1580040	0.94405
WN2018	JU2578	76287	1582319	0.951788
WN2018	JU258	95665	1580985	0.93949
WN2018	JU2581	86278	1548827	0.944295
WN2018	JU2586	80543	1580061	0.949025
WN2018	JU2587	88395	1560984	0.943372
WN2018	JU2592	85182	1581521	0.946139
WN2018	JU2593	88891	1580404	0.943754
WN2018	JU2600	84667	1582291	0.946491
WN2018	JU2604	86115	1582267	0.945575
WN2018	JU2605	83784	1564252	0.946438
WN2018	JU2610	83305	1582428	0.947356
WN2018	JU2611	86621	1582700	0.94527
WN2018	JU2619	69490	1498327	0.953622
WN2018	JU263	75020	1579312	0.952498
WN2018	JU2771	229106	314808	0.272236
WN2018	JU2800	97443	1581530	0.938387
WN2018	JU2802	97176	1580777	0.938526
WN2018	JU2811	89827	1579472	0.943128
WN2018	JU2825	103342	1577964	0.934509
WN2018	JU2828	83042	1546345	0.946298
WN2018	JU2829	86537	1582060	0.945301
WN2018	JU2830	86342	1581345	0.9454
WN2018	JU2838	76488	1580370	0.951601
WN2018	JU2841	86895	1579994	0.945003
WN2018	JU2853	76636	1581452	0.951541
WN2018	JU2860	80642	1570851	0.948663
WN2018	JU2862	69887	1582659	0.955842
WN2018	JU2866	91370	1582167	0.94225
WN2018	JU2878	93962	1579055	0.940495
WN2018	JU2879	101683	1580003	0.935644
WN2018	JU300	74969	1578288	0.9525
WN2018	JU310	75299	1582297	0.952412
WN2018	JU311	91419	1582208	0.942221
WN2018	JU312	91335	1582741	0.942293
WN2018	JU315	91538	1582692	0.942163
WN2018	JU319	90136	1572103	0.942665
WN2018	JU322	79536	1576436	0.949547
WN2018	JU323	80002	1582668	0.949451
WN2018	JU345	65790	1556608	0.957735
WN2018	JU346	78197	1581376	0.950551
WN2018	JU360	68200	1581582	0.956879
WN2018	JU361	81717	1578297	0.948225
WN2018	JU363	68171	1581518	0.956895
WN2018	JU367	82088	1582592	0.948131
WN2018	JU393	82047	1581636	0.948125
WN2018	JU394	101584	1582148	0.935794
WN2018	JU397	69412	1556483	0.955405
WN2018	JU400	99541	1571458	0.936657
WN2018	JU406	92722	1580506	0.941334
WN2018	JU440	88650	1582053	0.943965
WN2018	JU533	90322	1579074	0.942801
WN2018	JU561	87127	1581542	0.94491
WN2018	JU642	71385	1581021	0.954849
WN2018	JU751	76138	1581805	0.951866
WN2018	JU774	76948	1580262	0.951307
WN2018	JU775	98429	1580242	0.937713
WN2018	JU778	98884	1580580	0.937438
WN2018	JU782	103952	1581816	0.934283
WN2018	JU792	56697	1537933	0.963134
WN2018	JU830	68564	1580558	0.95662
WN2018	JU847	92407	1573592	0.941276
WN2018	KR314	84386	1582017	0.946659
WN2018	LKC34	78714	1582438	0.950258
WN2018	LSJ1	78135	1582802	0.950635
WN2018	MY1	88868	1582180	0.943832
WN2018	MY10	90193	1573873	0.942694
WN2018	MY14	113606	1572472	0.927753
WN2018	MY16	99645	1579615	0.936918
WN2018	MY18	69918	1582158	0.955808
WN2018	MY2	113200	1568150	0.927813
WN2018	MY23	114748	1578350	0.927299
WN2018	MY6	69574	1578930	0.955936
WN2018	N2	78159	1582867	0.950622
WN2018	N2Baer	77575	1573644	0.950704
WN2018	NIC1	78626	1581749	0.950292
WN2018	NIC1049	88532	1582620	0.94406
WN2018	NIC1107	93019	1582732	0.941229
WN2018	NIC166	81267	1564089	0.948042
WN2018	NIC195	102549	1572418	0.934783
WN2018	NIC196	103004	1576273	0.934653
WN2018	NIC197	102230	1568177	0.93481
WN2018	NIC198	100363	1552205	0.935342
WN2018	NIC199	102267	1573928	0.935024
WN2018	NIC2	78379	1582819	0.950481
WN2018	NIC200	102434	1574654	0.934948
WN2018	NIC207	77301	1581214	0.951113
WN2018	NIC231	81414	1580538	0.94849
WN2018	NIC232	81652	1582546	0.948405
WN2018	NIC236	84400	1566269	0.946114
WN2018	NIC237	85222	1573684	0.945846
WN2018	NIC242	84661	1580448	0.946432
WN2018	NIC251	139684	1572104	0.911148
WN2018	NIC252	96830	1577483	0.938617
WN2018	NIC255	76399	1581408	0.951689
WN2018	NIC256	103915	1566660	0.933671
WN2018	NIC258	104681	1575606	0.933561
WN2018	NIC259	83005	1578461	0.947414
WN2018	NIC260	90625	1580571	0.942663
WN2018	NIC261	102784	1579915	0.934943
WN2018	NIC262	112561	1576759	0.928612
WN2018	NIC263	104586	1573683	0.933541
WN2018	NIC265	110146	1578655	0.930228
WN2018	NIC266	100538	1579206	0.936336
WN2018	NIC267	76721	1582173	0.951509
WN2018	NIC268	100414	1577468	0.936345
WN2018	NIC269	85768	1580622	0.945738
WN2018	NIC270	76769	1582439	0.951487
WN2018	NIC271	106970	1576829	0.932161
WN2018	NIC272	96408	1580678	0.939008
WN2018	NIC273	97017	1580973	0.938635
WN2018	NIC274	93988	1580636	0.940538
WN2018	NIC275	98685	1568540	0.937085
WN2018	NIC276	75103	1579980	0.952466
WN2018	NIC277	63800	1582502	0.959684
WN2018	NIC3	90021	1580008	0.943025
WN2018	NIC4	90018	1580039	0.943028
WN2018	NIC501	78230	1565800	0.950038
WN2018	NIC508	68868	1582539	0.956483
WN2018	NIC511	70820	1580981	0.955205
WN2018	NIC512	68518	1579115	0.95661
WN2018	NIC513	93695	1582315	0.940786
WN2018	NIC514	82861	1581455	0.947605
WN2018	NIC515	82076	1578571	0.948006
WN2018	NIC521	80669	1580793	0.948969
WN2018	NIC522	82422	1571465	0.947551
WN2018	NIC523	94492	1581096	0.940236
WN2018	NIC526	86599	1580796	0.945218
WN2018	NIC527	80880	1581711	0.948866
WN2018	NIC528	82277	1581648	0.94798
WN2018	NIC529	76766	1582536	0.951492
WN2018	PB303	83345	1581527	0.947301
WN2018	PB306	102801	1579136	0.9349
WN2018	PS2025	105631	1580105	0.933149
WN2018	PX174	87016	1580076	0.944929
WN2018	PX179	78737	1582208	0.950236
WN2018	QG2075	70342	1581008	0.955508
WN2018	QG536	85688	1581389	0.945815
WN2018	QG537	85820	1581515	0.945736
WN2018	QG538	85388	1581010	0.945991
WN2018	QG556	94143	1575629	0.940251
WN2018	QG557	87794	1577043	0.94433
WN2018	QG558	92986	1565784	0.940614
WN2018	QW947	92946	1579981	0.941173
WN2018	QX1211	245824	1549229	0.841325
WN2018	QX1212	79105	1579661	0.949923
WN2018	QX1213	79102	1579673	0.949925
WN2018	QX1214	79118	1579709	0.949916
WN2018	QX1215	243444	1546267	0.84256
WN2018	QX1216	239934	1541054	0.844305
WN2018	QX1233	90301	1581301	0.942894
WN2018	QX1791	129378	1562144	0.917179
WN2018	QX1792	112522	1577796	0.928684
WN2018	QX1793	105244	1577187	0.933271
WN2018	QX1794	95537	1537817	0.937875
WN2018	RC301	87255	1580261	0.944784
WN2018	WN2001	90	1582699	0.999943
WN2018	WN2002	93147	1580375	0.94106
WN2018	WN2010	52	1579377	0.999967
WN2018	WN2011	104	1579905	0.999934
WN2018	WN2013	60	1581185	0.999962
WN2018	WN2014	66	1580426	0.999958
WN2018	WN2016	47	1582613	0.99997
WN2018	WN2017	59	1581998	0.999963
WN2019	AB1	85738	1587193	0.945981
WN2019	AB3	78055	1581088	0.950632
WN2019	AB4	78388	1587999	0.950637
WN2019	BRC20067	77924	1582876	0.950771
WN2019	BRC20113	78240	1587044	0.950701
WN2019	BRC20231	115425	1583869	0.927125
WN2019	BRC20263	75795	1587048	0.952242
WN2019	CB4851	106035	1587404	0.933202
WN2019	CB4852	79170	1588006	0.950145
WN2019	CB4853	79511	1588180	0.949936
WN2019	CB4854	87980	1584833	0.944486
WN2019	CB4855	84705	1584750	0.94655
WN2019	CB4856	112878	1579726	0.928546
WN2019	CB4932	84025	1587510	0.947071
WN2019	CX11254	83221	1585860	0.947523
WN2019	CX11262	90237	1585781	0.943096
WN2019	CX11264	88439	1587314	0.944284
WN2019	CX11271	68189	1588011	0.95706
WN2019	CX11276	78706	1585246	0.950351
WN2019	CX11285	99131	1586157	0.937502
WN2019	CX11292	74334	1588222	0.953197
WN2019	CX11307	93853	1583019	0.940713
WN2019	CX11314	84266	1587115	0.946906
WN2019	CX11315	85766	1584148	0.94586
WN2019	DL200	80745	1586912	0.949118
WN2019	DL226	85378	1586448	0.946183
WN2019	DL238	115761	1576601	0.926576
WN2019	ECA243	105807	1586136	0.933293
WN2019	ECA244	78735	1587409	0.9504
WN2019	ECA245	79369	1587545	0.950005
WN2019	ECA246	79422	1587938	0.949984
WN2019	ECA247	78155	1584491	0.950675
WN2019	ECA248	84474	1582194	0.94661
WN2019	ECA249	78101	1588265	0.950826
WN2019	ECA250	77488	1581726	0.95101
WN2019	ECA251	78572	1588247	0.950529
WN2019	ECA252	89742	1586161	0.943422
WN2019	ECA253	78821	1588021	0.950365
WN2019	ECA254	78826	1588305	0.950371
WN2019	ECA36	245054	1552274	0.842132
WN2019	ED3005	80479	1587416	0.949302
WN2019	ED3011	84275	1583141	0.946767
WN2019	ED3012	90326	1587713	0.943109
WN2019	ED3017	81049	1587694	0.948952
WN2019	ED3021	79827	1579016	0.949445
WN2019	ED3040	72435	1587952	0.954385
WN2019	ED3042	80933	1582202	0.948848
WN2019	ED3046	78686	1585545	0.950373
WN2019	ED3048	81289	1587479	0.948794
WN2019	ED3049	78574	1585470	0.950441
WN2019	ED3052	87426	1587827	0.94494
WN2019	ED3057	71350	1584083	0.954958
WN2019	ED3072	71256	1582544	0.954974
WN2019	ED3073	71651	1588072	0.954882
WN2019	ED3077	91998	1588048	0.942069
WN2019	EG4347	76242	1587776	0.951982
WN2019	EG4349	76544	1585857	0.951733
WN2019	EG4724	85150	1587442	0.94636
WN2019	EG4725	114604	1584811	0.927686
WN2019	EG4946	79685	1588301	0.94983
WN2019	FX1400	78893	1588359	0.95033
WN2019	GXW1	84362	1586715	0.946832
WN2019	JT11398	75404	1586909	0.952484
WN2019	JU1088	89002	1586828	0.943912
WN2019	JU1171	114238	1578284	0.927619
WN2019	JU1172	85295	1587399	0.946267
WN2019	JU1200	82228	1588249	0.948227
WN2019	JU1212	97947	1575801	0.937843
WN2019	JU1213	90762	1583271	0.942674
WN2019	JU1242	80923	1587106	0.949012
WN2019	JU1246	94838	1585428	0.940181
WN2019	JU1395	54696	1538197	0.964441
WN2019	JU1400	88059	1586063	0.94448
WN2019	JU1401	72522	1584590	0.954233
WN2019	JU1409	72809	1587942	0.954149
WN2019	JU1440	76849	1587921	0.951604
WN2019	JU1491	87149	1587953	0.945119
WN2019	JU1516	85663	1585318	0.945965
WN2019	JU1530	73701	1587640	0.953578
WN2019	JU1568	88210	1587925	0.94445
WN2019	JU1580	84523	1585281	0.946683
WN2019	JU1581	85896	1587508	0.945893
WN2019	JU1586	84714	1588020	0.946654
WN2019	JU1652	82696	1586897	0.947888
WN2019	JU1656	90883	1584321	0.942636
WN2019	JU1666	97097	1586619	0.938803
WN2019	JU1762	91371	1587126	0.94243
WN2019	JU1770	91381	1587098	0.942423
WN2019	JU1792	91966	1587958	0.942085
WN2019	JU1793	86122	1584826	0.945658
WN2019	JU1807	85866	1585625	0.945847
WN2019	JU1808	66922	1587886	0.957855
WN2019	JU1893	246878	316309	0.219504
WN2019	JU1896	92191	1586549	0.941892
WN2019	JU1920	86711	1587689	0.945385
WN2019	JU1922	86600	1587016	0.945432
WN2019	JU1924	85146	1587276	0.946357
WN2019	JU1929	86604	1587399	0.945443
WN2019	JU1934	85569	1586209	0.946054
WN2019	JU1960	78609	1588176	0.950504
WN2019	JU2001	104472	1584839	0.93408
WN2019	JU2007	71119	1587475	0.9552
WN2019	JU2016	73019	1586578	0.953977
WN2019	JU2017	95130	1585687	0.940007
WN2019	JU2106	92255	1587804	0.941898
WN2019	JU2131	94366	1586795	0.94053
WN2019	JU2139	86414	1586624	0.945536
WN2019	JU2141	82178	1587693	0.948241
WN2019	JU2151	85094	1586861	0.946376
WN2019	JU2234	105838	1582670	0.933127
WN2019	JU2250	81052	1587424	0.948941
WN2019	JU2257	94200	1586769	0.940634
WN2019	JU2287	93950	1584488	0.940706
WN2019	JU2316	118346	1580435	0.925118
WN2019	JU2460	80772	1587152	0.949109
WN2019	JU2461	209281	271757	0.229897
WN2019	JU2464	89242	1584305	0.943671
WN2019	JU2466	81330	1583848	0.94865
WN2019	JU2467	89562	1587205	0.943573
WN2019	JU2468	89528	1586645	0.943574
WN2019	JU2478	74114	1586386	0.953281
WN2019	JU2513	76060	1586771	0.952066
WN2019	JU2519	92038	1581878	0.941817
WN2019	JU2522	82612	1587420	0.947958
WN2019	JU2526	118414	1581244	0.925113
WN2019	JU2527	80794	1587794	0.949116
WN2019	JU2534	71544	1588183	0.954952
WN2019	JU2565	88313	1587959	0.944386
WN2019	JU2566	90295	1588231	0.943147
WN2019	JU2570	82273	1588058	0.948193
WN2019	JU2572	86277	1587541	0.945654
WN2019	JU2574	273516	352294	0.223614
WN2019	JU2575	78995	1588279	0.950264
WN2019	JU2576	89008	1585406	0.943858
WN2019	JU2578	76881	1587694	0.951577
WN2019	JU258	96245	1586342	0.939329
WN2019	JU2581	86830	1553970	0.944124
WN2019	JU2586	81140	1585425	0.948821
WN2019	JU2587	88949	1565861	0.943195
WN2019	JU2592	85806	1586879	0.945928
WN2019	JU2593	89488	1585779	0.943568
WN2019	JU2600	85234	1587670	0.946315
WN2019	JU2604	86672	1587642	0.945408
WN2019	JU2605	84319	1569410	0.946273
WN2019	JU2610	83846	1587806	0.947194
WN2019	JU2611	87240	1588073	0.945065
WN2019	JU2619	69967	1503218	0.953455
WN2019	JU263	75585	1584617	0.952301
WN2019	JU2771	229138	314870	0.272277
WN2019	JU2800	98109	1586906	0.938176
WN2019	JU2802	97847	1586146	0.938311
WN2019	JU2811	90443	1584840	0.942932
WN2019	JU2825	104013	1583237	0.934304
WN2019	JU2828	83610	1551349	0.946105
WN2019	JU2829	87154	1587440	0.945098
WN2019	JU2830	86957	1586711	0.945197
WN2019	JU2838	77031	1585703	0.951422
WN2019	JU2841	87490	1585352	0.944814
WN2019	JU2853	77225	1586784	0.951332
WN2019	JU2860	81235	1575993	0.948455
WN2019	JU2862	70418	1588038	0.955657
WN2019	JU2866	91910	1587546	0.942106
WN2019	JU2878	94578	1584413	0.940307
WN2019	JU2879	102269	1585380	0.935492
WN2019	JU300	75535	1583543	0.9523
WN2019	JU310	75883	1587668	0.952205
WN2019	JU311	92084	1587549	0.941996
WN2019	JU312	92006	1588117	0.942066
WN2019	JU315	92208	1588068	0.941937
WN2019	JU319	90799	1577406	0.942438
WN2019	JU322	80142	1581665	0.949331
WN2019	JU323	80629	1588040	0.949227
WN2019	JU345	66383	1561905	0.957499
WN2019	JU346	78814	1586754	0.95033
WN2019	JU360	68724	1586957	0.956694
WN2019	JU361	82370	1583579	0.947985
WN2019	JU363	68694	1586893	0.956712
WN2019	JU367	82750	1587964	0.947889
WN2019	JU393	82638	1586943	0.947926
WN2019	JU394	102265	1587509	0.935581
WN2019	JU397	69956	1561693	0.955205
WN2019	JU400	100203	1576709	0.936448
WN2019	JU406	93373	1585724	0.941116
WN2019	JU440	89287	1587430	0.943754
WN2019	JU533	90964	1584384	0.942587
WN2019	JU561	87733	1586901	0.944714
WN2019	JU642	71893	1586401	0.954682
WN2019	JU751	76713	1587169	0.951667
WN2019	JU774	77545	1585632	0.951095
WN2019	JU775	99056	1585599	0.937528
WN2019	JU778	99578	1585955	0.937213
WN2019	JU782	104610	1587193	0.934091
WN2019	JU792	57270	1543238	0.96289
WN2019	JU830	69083	1585854	0.956438
WN2019	JU847	92934	1578121	0.941111
WN2019	KR314	85020	1587391	0.94644
WN2019	LKC34	79325	1587814	0.950041
WN2019	LSJ1	78743	1588178	0.950419
WN2019	MY1	89496	1587555	0.943627
WN2019	MY10	90819	1579236	0.942492
WN2019	MY14	114271	1577695	0.927571
WN2019	MY16	100266	1584989	0.93674
WN2019	MY18	70413	1587527	0.955646
WN2019	MY2	113856	1573293	0.927632
WN2019	MY23	115425	1583714	0.927118
WN2019	MY6	70065	1584234	0.955774
WN2019	N2	78767	1588248	0.950406
WN2019	N2Baer	78171	1578743	0.950485
WN2019	NIC1	79252	1587123	0.950066
WN2019	NIC1049	89158	1587995	0.943855
WN2019	NIC1107	93696	1588107	0.941001
WN2019	NIC166	81747	1567853	0.947861
WN2019	NIC195	103120	1577067	0.934613
WN2019	NIC196	103612	1581220	0.934473
WN2019	NIC197	102792	1572521	0.934632
WN2019	NIC198	100839	1555746	0.935183
WN2019	NIC199	102858	1579111	0.934863
WN2019	NIC2	78990	1588190	0.950264
WN2019	NIC200	103018	1579877	0.934794
WN2019	NIC207	77870	1586517	0.950918
WN2019	NIC231	82010	1585714	0.948282
WN2019	NIC232	82261	1587920	0.948196
WN2019	NIC236	84919	1570359	0.945924
WN2019	NIC237	85779	1578251	0.945649
WN2019	NIC242	85288	1585729	0.946215
WN2019	NIC251	140414	1577440	0.910986
WN2019	NIC252	97434	1582795	0.938442
WN2019	NIC255	76967	1586764	0.951494
WN2019	NIC256	104533	1571400	0.933478
WN2019	NIC258	105285	1580902	0.933402
WN2019	NIC259	83588	1583591	0.947216
WN2019	NIC260	91269	1585945	0.942451
WN2019	NIC261	103446	1585275	0.934746
WN2019	NIC262	113228	1582028	0.928429
WN2019	NIC263	105227	1578868	0.933353
WN2019	NIC265	110813	1583982	0.930042
WN2019	NIC266	101231	1584523	0.936113
WN2019	NIC267	77321	1587502	0.951294
WN2019	NIC268	101116	1582817	0.936116
WN2019	NIC269	86379	1585982	0.945536
WN2019	NIC270	77375	1587804	0.951269
WN2019	NIC271	107623	1582091	0.931974
WN2019	NIC272	97047	1585991	0.93881
WN2019	NIC273	97658	1586337	0.938438
WN2019	NIC274	94615	1586001	0.940344
WN2019	NIC275	99282	1573242	0.936893
WN2019	NIC276	75683	1585261	0.952258
WN2019	NIC277	64284	1587867	0.959516
WN2019	NIC3	90685	1585386	0.942799
WN2019	NIC4	90681	1585413	0.942803
WN2019	NIC501	78788	1570800	0.949842
WN2019	NIC508	69448	1587915	0.956265
WN2019	NIC511	71385	1586365	0.955001
WN2019	NIC512	69086	1584374	0.956395
WN2019	NIC513	94308	1587685	0.9406
WN2019	NIC514	83465	1586821	0.947401
WN2019	NIC515	82684	1583849	0.947796
WN2019	NIC521	81298	1586152	0.948745
WN2019	NIC522	83006	1576681	0.947354
WN2019	NIC523	95145	1586480	0.940028
WN2019	NIC526	87317	1586153	0.94495
WN2019	NIC527	81511	1587084	0.948641
WN2019	NIC528	82880	1587017	0.947776
WN2019	NIC529	77389	1587909	0.951264
WN2019	PB303	83892	1586902	0.947135
WN2019	PB306	103479	1584507	0.934693
WN2019	PS2025	106292	1585477	0.932959
WN2019	PX174	87622	1585443	0.944733
WN2019	PX179	79335	1587585	0.950028
WN2019	QG2075	70847	1586367	0.95534
WN2019	QG536	86345	1586766	0.945584
WN2019	QG537	86473	1586888	0.945508
WN2019	QG538	86044	1586381	0.945761
WN2019	QG556	94793	1580749	0.940033
WN2019	QG557	88360	1581857	0.944142
WN2019	QG558	93560	1570102	0.940412
WN2019	QW947	93601	1585341	0.940958
WN2019	QX1211	246980	1554516	0.841121
WN2019	QX1212	79646	1585030	0.949751
WN2019	QX1213	79638	1585032	0.949756
WN2019	QX1214	79659	1585084	0.949745
WN2019	QX1215	244581	1551533	0.842362
WN2019	QX1216	241045	1546186	0.844103
WN2019	QX1233	90961	1586676	0.942672
WN2019	QX1791	130050	1567434	0.91703
WN2019	QX1792	113186	1583160	0.928506
WN2019	QX1793	105928	1582536	0.933064
WN2019	QX1794	96083	1542930	0.937727
WN2019	RC301	87867	1585636	0.944586
WN2019	WN2001	67	1588077	0.999958
WN2019	WN2002	93710	1585685	0.940903
WN2019	WN2010	51	1584275	0.999968
WN2019	WN2011	104	1584819	0.999934
WN2019	WN2013	51	1586334	0.999968
WN2019	WN2014	60	1585520	0.999962
WN2019	WN2016	35	1587978	0.999978
WN2019	WN2017	47	1587267	0.99997
WN2019	WN2018	44	1582344	0.999972
WN2020	AB1	85409	1584840	0.946109
WN2020	AB3	77738	1578854	0.950763
WN2020	AB4	78066	1585650	0.950767
WN2020	BRC20067	77578	1580613	0.950919
WN2020	BRC20113	77891	1584696	0.950848
WN2020	BRC20231	115024	1581533	0.927271
WN2020	BRC20263	75463	1584697	0.95238
WN2020	CB4851	105656	1585051	0.933342
WN2020	CB4852	78831	1585652	0.950285
WN2020	CB4853	79189	1585830	0.950065
WN2020	CB4854	87590	1582495	0.944651
WN2020	CB4855	84342	1582413	0.9467
WN2020	CB4856	112512	1577412	0.928673
WN2020	CB4932	83674	1585151	0.947214
WN2020	CX11254	82887	1583528	0.947657
WN2020	CX11262	89859	1583450	0.943251
WN2020	CX11264	88100	1584966	0.944415
WN2020	CX11271	67905	1585662	0.957176
WN2020	CX11276	78349	1582926	0.950504
WN2020	CX11285	98778	1583805	0.937632
WN2020	CX11292	74022	1585871	0.953324
WN2020	CX11307	93490	1580674	0.940854
WN2020	CX11314	83949	1584770	0.947028
WN2020	CX11315	85439	1581862	0.945988
WN2020	DL200	80405	1584588	0.949258
WN2020	DL226	85033	1584095	0.946321
WN2020	DL238	115423	1574269	0.926682
WN2020	ECA243	105428	1583826	0.933435
WN2020	ECA244	78379	1585100	0.950553
WN2020	ECA245	79045	1585211	0.950136
WN2020	ECA246	79097	1585594	0.950115
WN2020	ECA247	77836	1582242	0.950807
WN2020	ECA248	84116	1580000	0.946762
WN2020	ECA249	77772	1585920	0.950961
WN2020	ECA250	77173	1579599	0.951144
WN2020	ECA251	78247	1585895	0.950661
WN2020	ECA252	89382	1583883	0.943568
WN2020	ECA253	78461	1585675	0.950519
WN2020	ECA254	78465	1585956	0.950525
WN2020	ECA36	244587	1550005	0.842202
WN2020	ED3005	80180	1585078	0.949416
WN2020	ED3011	83949	1580966	0.9469
WN2020	ED3012	89961	1585356	0.943255
WN2020	ED3017	80711	1585347	0.949089
WN2020	ED3021	79534	1576764	0.949559
WN2020	ED3040	72152	1585601	0.954495
WN2020	ED3042	80599	1579907	0.948985
WN2020	ED3046	78401	1583200	0.950479
WN2020	ED3048	80950	1585145	0.948932
WN2020	ED3049	78290	1583112	0.950547
WN2020	ED3052	87067	1585476	0.945085
WN2020	ED3057	71036	1581781	0.955091
WN2020	ED3072	70942	1580252	0.955107
WN2020	ED3073	71335	1585722	0.955014
WN2020	ED3077	91612	1585697	0.942226
WN2020	EG4347	75893	1585427	0.952131
WN2020	EG4349	76235	1583519	0.951857
WN2020	EG4724	84840	1585086	0.946476
WN2020	EG4725	114222	1582480	0.927821
WN2020	EG4946	79358	1585949	0.949962
WN2020	FX1400	78532	1586006	0.950484
WN2020	GXW1	84023	1584367	0.946967
WN2020	JT11398	75073	1584557	0.952622
WN2020	JU1088	88592	1584480	0.944088
WN2020	JU1171	113839	1575990	0.927767
WN2020	JU1172	84949	1585051	0.946406
WN2020	JU1200	81865	1585897	0.948379
WN2020	JU1212	97606	1573746	0.937979
WN2020	JU1213	90419	1581064	0.942811
WN2020	JU1242	80629	1584767	0.949122
WN2020	JU1246	94502	1583134	0.940307
WN2020	JU1395	54425	1535906	0.964565
WN2020	JU1400	87744	1583719	0.944596
WN2020	JU1401	72198	1582283	0.954371
WN2020	JU1409	72484	1585590	0.954286
WN2020	JU1440	76552	1585571	0.95172
WN2020	JU1491	86806	1585603	0.945254
WN2020	JU1516	85334	1582969	0.946092
WN2020	JU1530	73373	1585288	0.953716
WN2020	JU1568	87835	1585582	0.944604
WN2020	JU1580	84237	1582927	0.946784
WN2020	JU1581	85563	1585155	0.946022
WN2020	JU1586	84354	1585668	0.946802
WN2020	JU1652	82410	1584551	0.947992
WN2020	JU1656	90524	1581970	0.942778
WN2020	JU1666	96719	1584265	0.93895
WN2020	JU1762	91011	1584775	0.942572
WN2020	JU1770	91020	1584743	0.942565
WN2020	JU1792	91583	1585606	0.942241
WN2020	JU1793	85850	1582492	0.94575
WN2020	JU1807	85536	1583273	0.945975
WN2020	JU1808	66629	1585541	0.957977
WN2020	JU1893	246857	316276	0.219489
WN2020	JU1896	91893	1584188	0.941994
WN2020	JU1920	86435	1585329	0.945478
WN2020	JU1922	86327	1584668	0.945524
