sample_i	sample_j	discordance	number_of_sites	concordance
ECA252	CB4856	164247	2717023	0.939549
ECA252	CB4932	61627	2836724	0.978275
ECA252	CX11254	107855	2729116	0.96048
ECA252	CX11262	124393	2721427	0.954291
ECA252	CX11264	135864	2744588	0.950497
ECA252	CX11271	79238	2829700	0.971998
ECA252	CX11276	91991	2722985	0.966217
ECA252	CX11285	120179	2735431	0.956066
ECA252	CX11292	75980	2830200	0.973154
ECA252	CX11307	112236	2774622	0.959549
ECA252	CX11314	116251	2733031	0.957464
ECA252	CX11315	104197	2692512	0.961301
ECA252	DL200	84821	2764706	0.96932
ECA252	DL226	106478	2736548	0.96109
ECA252	DL238	178600	2706047	0.934
ECA252	ECA189	142257	2529174	0.943754
ECA252	ECA190	153340	2625754	0.941602
ECA252	ECA192	111831	2154718	0.948099
ECA252	ECA193	152477	2620027	0.941803
ECA252	ECA243	27341	2869471	0.990472
ECA252	ECA245	86906	2734328	0.968217
ECA252	ECA246	93088	2778549	0.966498
ECA252	ECA248	98685	2763255	0.964287
ECA252	ECA249	93577	2774291	0.96627
ECA252	ECA250	83837	2643205	0.968282
ECA252	ECA251	89089	2775667	0.967904
ECA253	AB1	68371	2913195	0.976531
ECA253	AB2	75022	2850440	0.973681
ECA253	AB3	69568	2758416	0.97478
ECA253	AB4	79927	2884253	0.972288
ECA253	BRC20067	56646	2765950	0.97952
ECA253	BRC20113	63287	2911972	0.978267
ECA253	BRC20231	165169	2768119	0.940332
ECA253	BRC20263	110414	2827626	0.960952
ECA253	CB4852	51258	2940701	0.982569
ECA253	CB4854	70221	2913518	0.975898
ECA253	CB4856	173456	2802653	0.93811
ECA253	CB4932	62343	2925256	0.978688
ECA253	CX11254	98098	2794178	0.964892
ECA253	CX11262	116038	2804310	0.958622
ECA253	CX11264	129122	2837204	0.95449
ECA253	CX11271	70386	2919856	0.975894
ECA253	CX11276	81386	2777702	0.9707
ECA253	CX11285	122552	2821901	0.956571
ECA253	CX11292	64481	2927970	0.977978
ECA253	CX11307	108254	2855967	0.962096
ECA253	CX11314	107791	2817002	0.961736
ECA253	CX11315	94017	2743729	0.965734
ECA253	DL200	82464	2824065	0.9708
ECA253	DL226	97702	2824702	0.965412
ECA253	DL238	184621	2793801	0.933918
ECA253	ECA189	143995	2578832	0.944163
ECA253	ECA190	155884	2682442	0.941887
ECA253	ECA192	111252	2177461	0.948907
ECA253	ECA193	155009	2677450	0.942106
ECA253	ECA243	44135	2954177	0.98506
ECA253	ECA245	74419	2800725	0.973429
ECA253	ECA246	82054	2876306	0.971472
ECA253	ECA248	89262	2857195	0.968759
ECA253	ECA249	82240	2869970	0.971345
ECA253	ECA250	70665	2678087	0.973614
ECA253	ECA251	77740	2870687	0.972919
ECA253	ECA252	14859	2875215	0.994832
ECA254	AB1	71572	2995149	0.976104
ECA254	AB2	78468	2936037	0.973274
ECA254	AB3	71346	2807069	0.974583
ECA254	AB4	83631	2969925	0.971841
ECA254	BRC20067	57083	2785088	0.979504
ECA254	BRC20113	66204	2998077	0.977918
ECA254	BRC20231	169997	2840761	0.940158
ECA254	BRC20263	114283	2908338	0.960705
ECA254	CB4852	53983	3026373	0.982162
ECA254	CB4854	72218	2966182	0.975653
ECA254	CB4856	179666	2881120	0.93764
ECA254	CB4932	65179	3012168	0.978361
ECA254	CX11254	98427	2803579	0.964892
ECA254	CX11262	117809	2844917	0.95859
ECA254	CX11264	133889	2919633	0.954142
ECA254	CX11271	73876	3004378	0.975411
ECA254	CX11276	81380	2777865	0.970704
ECA254	CX11285	127852	2903469	0.955966
ECA254	CX11292	67474	3014215	0.977615
ECA254	CX11307	109629	2891194	0.962082
ECA254	CX11314	109492	2855736	0.961659
ECA254	CX11315	93985	2742262	0.965727
ECA254	DL200	82991	2838151	0.970759
ECA254	DL226	100794	2889776	0.96512
ECA254	DL238	190612	2871583	0.933621
ECA254	ECA189	145640	2603424	0.944058
ECA254	ECA190	157625	2708233	0.941798
ECA254	ECA192	111757	2185137	0.948856
ECA254	ECA193	156694	2702833	0.942026
ECA254	ECA243	46022	3043099	0.984877
ECA254	ECA245	74600	2807616	0.973429
ECA254	ECA246	85703	2961399	0.97106
ECA254	ECA248	93131	2939189	0.968314
ECA254	ECA249	85408	2949774	0.971046
ECA254	ECA250	70416	2673419	0.973661
ECA254	ECA251	80664	2945393	0.972614
ECA254	ECA252	15039	2870627	0.994761
ECA254	ECA253	282	2962732	0.999905
ECA259	AB1	118188	2944404	0.95986
ECA259	AB2	67836	2949443	0.977
ECA259	AB3	63784	2791479	0.97715
ECA259	AB4	68065	2972933	0.977105
ECA259	BRC20067	95736	2688936	0.964396
ECA259	BRC20113	106670	2932490	0.963625
ECA259	BRC20231	157554	2816630	0.944063
ECA259	BRC20263	132718	2873786	0.953818
ECA259	CB4852	111818	2967153	0.962315
ECA259	CB4854	113605	2890656	0.960699
ECA259	CB4856	190756	2858115	0.933258
ECA259	CB4932	141444	2935909	0.951823
ECA259	CX11254	102031	2757771	0.963002
ECA259	CX11262	85899	2827742	0.969623
ECA259	CX11264	109333	2917357	0.962523
ECA259	CX11271	117454	2942493	0.960084
ECA259	CX11276	102485	2726642	0.962413
ECA259	CX11285	102061	2909746	0.964924
ECA259	CX11292	88360	2967963	0.970229
ECA259	CX11307	124837	2823353	0.955784
ECA259	CX11314	81868	2838144	0.971154
ECA259	CX11315	98868	2698593	0.963363
ECA259	DL200	124085	2743551	0.954772
ECA259	DL226	106918	2866813	0.962705
ECA259	DL238	188667	2859579	0.934023
ECA259	ECA189	121174	2571674	0.952881
ECA259	ECA190	129821	2676627	0.951498
ECA259	ECA192	93641	2159191	0.956631
ECA259	ECA193	128947	2668879	0.951685
ECA259	ECA243	156198	2948827	0.94703
ECA259	ECA245	68262	2782986	0.975472
ECA259	ECA246	74861	2966051	0.974761
ECA259	ECA248	75586	2951177	0.974388
ECA259	ECA249	67141	2950812	0.977247
ECA259	ECA250	58346	2647064	0.977958
ECA259	ECA251	67360	2942554	0.977108
ECA259	ECA252	116503	2744591	0.957552
ECA259	ECA253	113287	2832201	0.96
ECA259	ECA254	116789	2905415	0.959803
ECA36	AB1	358057	2805001	0.87235
ECA36	AB2	359743	2766029	0.869942
ECA36	AB3	341805	2627467	0.869911
ECA36	AB4	364059	2793611	0.869682
ECA36	BRC20067	331536	2568981	0.870946
ECA36	BRC20113	360109	2790621	0.870957
ECA36	BRC20231	356959	2702416	0.867911
ECA36	BRC20263	354033	2751783	0.871344
ECA36	CB4852	363822	2821267	0.871043
ECA36	CB4854	355265	2755403	0.871066
ECA36	CB4856	350789	2754396	0.872644
ECA36	CB4932	365226	2811069	0.870076
ECA36	CX11254	331269	2625577	0.87383
ECA36	CX11262	341655	2684822	0.872746
ECA36	CX11264	353275	2770726	0.872497
ECA36	CX11271	359660	2804720	0.871766
ECA36	CX11276	328394	2598233	0.873609
ECA36	CX11285	349998	2760596	0.873217
ECA36	CX11292	364969	2811721	0.870197
ECA36	CX11307	331272	2718177	0.878127
ECA36	CX11314	340696	2689828	0.873339
ECA36	CX11315	331978	2570554	0.870854
ECA36	DL200	339967	2639669	0.871208
ECA36	DL226	358112	2729478	0.868798
ECA36	DL238	355641	2744637	0.870423
ECA36	ECA189	303899	2468291	0.876879
ECA36	ECA190	317652	2565253	0.876171
ECA36	ECA192	248404	2080307	0.880593
ECA36	ECA193	316836	2559163	0.876195
ECA36	ECA243	354042	2830243	0.874908
ECA36	ECA245	340660	2622579	0.870105
ECA36	ECA246	363113	2789523	0.86983
ECA36	ECA248	362190	2776236	0.869539
ECA36	ECA249	360408	2773334	0.870045
ECA36	ECA250	322833	2493410	0.870526
ECA36	ECA251	360250	2765384	0.869729
ECA36	ECA252	335741	2631041	0.872392
ECA36	ECA253	346584	2710919	0.872153
ECA36	ECA254	355174	2780078	0.872243
ECA36	ECA259	349216	2749129	0.872972
ED3005	AB1	99567	2838105	0.964918
ED3005	AB2	51020	2830867	0.981977
ED3005	AB3	47863	2724892	0.982435
ED3005	AB4	51857	2854542	0.981834
ED3005	BRC20067	74076	2662132	0.972174
ED3005	BRC20113	82033	2827517	0.970988
ED3005	BRC20231	144266	2744175	0.947428
ED3005	BRC20263	90652	2792301	0.967535
ED3005	CB4852	84490	2852289	0.970378
ED3005	CB4854	89152	2824334	0.968434
ED3005	CB4856	169011	2764401	0.938862
ED3005	CB4932	122377	2832613	0.956797
ED3005	CX11254	93023	2745434	0.966117
ED3005	CX11262	91242	2777515	0.96715
ED3005	CX11264	103984	2814685	0.963057
ED3005	CX11271	82247	2845839	0.971099
ED3005	CX11276	91613	2715513	0.966263
ED3005	CX11285	95064	2817110	0.966255
ED3005	CX11292	62095	2857609	0.97827
ED3005	CX11307	124608	2787005	0.95529
ED3005	CX11314	68972	2801041	0.975376
ED3005	CX11315	78833	2696118	0.970761
ED3005	DL200	118825	2726029	0.956411
ED3005	DL226	73383	2820193	0.973979
ED3005	DL238	178737	2759951	0.935239
ED3005	ECA189	126717	2549659	0.9503
ED3005	ECA190	135166	2652703	0.949046
ED3005	ECA192	98568	2151865	0.954194
ED3005	ECA193	133660	2644801	0.949463
ED3005	ECA243	136225	2842423	0.952074
ED3005	ECA245	65335	2755591	0.97629
ED3005	ECA246	69090	2847645	0.975738
ED3005	ECA248	73236	2833432	0.974153
ED3005	ECA249	67897	2845780	0.976141
ED3005	ECA250	60989	2624628	0.976763
ED3005	ECA251	51551	2847443	0.981896
ED3005	ECA252	106947	2730420	0.960831
ED3005	ECA253	97488	2809460	0.9653
ED3005	ECA254	98522	2835066	0.965249
ED3005	ECA259	96187	2807983	0.965745
ED3005	ECA36	346284	2665526	0.870088
ED3011	AB1	75477	2688881	0.97193
ED3011	AB2	35462	2681605	0.986776
ED3011	AB3	33936	2623430	0.987064
ED3011	AB4	35821	2700586	0.986736
ED3011	BRC20067	47916	2609120	0.981635
ED3011	BRC20113	50745	2686228	0.981109
ED3011	BRC20231	137767	2591611	0.946841
ED3011	BRC20263	81785	2637065	0.968986
ED3011	CB4852	64022	2699888	0.976287
ED3011	CB4854	65507	2692481	0.97567
ED3011	CB4856	163625	2602832	0.937136
ED3011	CB4932	96155	2675737	0.964064
ED3011	CX11254	86769	2634872	0.967069
ED3011	CX11262	98489	2632109	0.962582
ED3011	CX11264	98264	2652373	0.962952
ED3011	CX11271	60081	2689392	0.97766
ED3011	CX11276	74186	2630789	0.971801
ED3011	CX11285	65963	2659371	0.975196
ED3011	CX11292	43248	2704559	0.984009
ED3011	CX11307	106870	2646554	0.959619
ED3011	CX11314	76566	2654229	0.971153
ED3011	CX11315	83741	2607693	0.967887
ED3011	DL200	94698	2632399	0.964026
ED3011	DL226	57636	2659157	0.978325
ED3011	DL238	172918	2602906	0.933567
ED3011	ECA189	126149	2469475	0.948917
ED3011	ECA190	134272	2555817	0.947464
ED3011	ECA192	100341	2123477	0.952747
ED3011	ECA193	133057	2549807	0.947817
ED3011	ECA243	108452	2684369	0.959599
ED3011	ECA245	46575	2671543	0.982566
ED3011	ECA246	47770	2695496	0.982278
ED3011	ECA248	47544	2686063	0.9823
ED3011	ECA249	43669	2696748	0.983807
ED3011	ECA250	41145	2605594	0.984209
ED3011	ECA251	35813	2698713	0.98673
ED3011	ECA252	90195	2663066	0.966131
ED3011	ECA253	77279	2703633	0.971417
ED3011	ECA254	77000	2698818	0.971469
ED3011	ECA259	84244	2664354	0.968381
ED3011	ECA36	329259	2522354	0.869464
ED3011	ED3005	43596	2667406	0.983656
ED3012	AB1	86859	3009345	0.971137
ED3012	AB2	83116	2990404	0.972206
ED3012	AB3	75152	2826158	0.973408
ED3012	AB4	86976	3021999	0.971219
ED3012	BRC20067	70465	2731409	0.974202
ED3012	BRC20113	81989	2996312	0.972637
ED3012	BRC20231	175237	2859210	0.938711
ED3012	BRC20263	127529	2923863	0.956383
ED3012	CB4852	64660	3044388	0.978761
ED3012	CB4854	85628	2953880	0.971012
ED3012	CB4856	188800	2924832	0.935449
ED3012	CB4932	82738	3040994	0.972792
ED3012	CX11254	111894	2789039	0.959881
ED3012	CX11262	127548	2849324	0.955236
ED3012	CX11264	147201	2965245	0.950358
ED3012	CX11271	96700	3013341	0.967909
ED3012	CX11276	93935	2761530	0.965984
ED3012	CX11285	129457	2958211	0.956238
ED3012	CX11292	83464	3029323	0.972448
ED3012	CX11307	124186	2879899	0.956878
ED3012	CX11314	112286	2863298	0.960784
ED3012	CX11315	105818	2726305	0.961186
ED3012	DL200	107486	2799938	0.961611
ED3012	DL226	108614	2915036	0.96274
ED3012	DL238	201747	2913419	0.930752
ED3012	ECA189	136889	2598639	0.947323
ED3012	ECA190	148218	2704742	0.945201
ED3012	ECA192	103885	2175469	0.952247
ED3012	ECA193	147565	2699107	0.945328
ED3012	ECA243	58956	3059341	0.980729
ED3012	ECA245	79925	2801440	0.97147
ED3012	ECA246	92349	3013020	0.96935
ED3012	ECA248	97556	2991389	0.967388
ED3012	ECA249	90748	2988712	0.969636
ED3012	ECA250	74552	2658635	0.971959
ED3012	ECA251	83576	2977019	0.971926
ED3012	ECA252	50909	2811820	0.981895
ED3012	ECA253	37410	2909637	0.987143
ED3012	ECA254	38313	2996557	0.987214
ED3012	ECA259	125353	2951227	0.957525
ED3012	ECA36	350967	2806043	0.874925
ED3012	ED3005	103353	2837508	0.963576
ED3012	ED3011	78624	2686967	0.970739
ED3017	AB1	82962	3032115	0.972639
ED3017	AB2	99378	2969820	0.966537
ED3017	AB3	89386	2810875	0.9682
ED3017	AB4	102790	3004631	0.965789
ED3017	BRC20067	68895	2747512	0.974925
ED3017	BRC20113	79800	3011406	0.973501
ED3017	BRC20231	178682	2851723	0.937342
ED3017	BRC20263	130476	2921525	0.95534
ED3017	CB4852	67738	3064328	0.977895
ED3017	CB4854	92231	2967756	0.968922
ED3017	CB4856	187186	2923669	0.935976
ED3017	CB4932	83044	3045991	0.972737
ED3017	CX11254	129641	2770253	0.953202
ED3017	CX11262	140233	2829575	0.95044
ED3017	CX11264	157160	2949055	0.946708
ED3017	CX11271	98428	3022871	0.967439
ED3017	CX11276	103521	2740876	0.962231
ED3017	CX11285	134590	2945180	0.954302
ED3017	CX11292	90375	3041272	0.970284
ED3017	CX11307	132825	2867482	0.953679
ED3017	CX11314	126222	2844184	0.955621
ED3017	CX11315	121821	2710069	0.955049
ED3017	DL200	58583	2835915	0.979342
ED3017	DL226	122005	2898819	0.957912
ED3017	DL238	195690	2911733	0.932793
ED3017	ECA189	155388	2577228	0.939707
ED3017	ECA190	167207	2683148	0.937683
ED3017	ECA192	118575	2160040	0.945105
ED3017	ECA193	166330	2676669	0.937859
ED3017	ECA243	120250	3047108	0.960536
ED3017	ECA245	88630	2786305	0.968191
ED3017	ECA246	102001	3001979	0.966022
ED3017	ECA248	105062	2975083	0.964686
ED3017	ECA249	101692	2971206	0.965774
ED3017	ECA250	83338	2641623	0.968452
ED3017	ECA251	99455	2958416	0.966382
ED3017	ECA252	87510	2807116	0.968826
ED3017	ECA253	85995	2901683	0.970364
ED3017	ECA254	90103	2986173	0.969827
ED3017	ECA259	128431	2932146	0.956199
ED3017	ECA36	362232	2800906	0.870673
ED3017	ED3005	111509	2821774	0.960483
ED3017	ED3011	87162	2672189	0.967382
ED3017	ED3012	100841	3013736	0.96654
ED3021	AB1	94234	2776335	0.966058
ED3021	AB2	48529	2774035	0.982506
ED3021	AB3	47446	2750616	0.982751
ED3021	AB4	49079	2793031	0.982428
ED3021	BRC20067	68560	2589482	0.973524
ED3021	BRC20113	76610	2766456	0.972308
ED3021	BRC20231	138627	2676070	0.948198
ED3021	BRC20263	86759	2728496	0.968203
ED3021	CB4852	78827	2791652	0.971763
ED3021	CB4854	84929	2779524	0.969445
ED3021	CB4856	162955	2701494	0.93968
ED3021	CB4932	115624	2773075	0.958305
ED3021	CX11254	88611	2652753	0.966597
ED3021	CX11262	86104	2688378	0.967972
ED3021	CX11264	100089	2751882	0.963629
ED3021	CX11271	77571	2782972	0.972127
ED3021	CX11276	86047	2630240	0.967285
ED3021	CX11285	92616	2751398	0.966339
ED3021	CX11292	58074	2795715	0.979227
ED3021	CX11307	116291	2696564	0.956874
ED3021	CX11314	65577	2708030	0.975784
ED3021	CX11315	74259	2614122	0.971593
ED3021	DL200	111500	2642355	0.957803
ED3021	DL226	70455	2740575	0.974292
ED3021	DL238	172899	2697958	0.935915
ED3021	ECA189	121739	2481169	0.950935
ED3021	ECA190	129674	2576143	0.949664
ED3021	ECA192	96294	2119272	0.954563
ED3021	ECA193	128077	2563900	0.950046
ED3021	ECA243	129280	2782347	0.953536
ED3021	ECA245	61723	2664896	0.976838
ED3021	ECA246	66299	2787473	0.976215
ED3021	ECA248	69311	2770090	0.974979
ED3021	ECA249	64953	2775870	0.976601
ED3021	ECA250	58306	2562676	0.977248
ED3021	ECA251	48563	2772500	0.982484
ED3021	ECA252	99683	2649221	0.962373
ED3021	ECA253	89799	2715223	0.966928
ED3021	ECA254	91612	2760074	0.966808
ED3021	ECA259	92588	2736147	0.966161
ED3021	ECA36	336583	2598653	0.870478
ED3021	ED3005	866	2726976	0.999682
ED3021	ED3011	41081	2595197	0.98417
ED3021	ED3012	97673	2776509	0.964822
ED3021	ED3017	105341	2763870	0.961886
ED3040	AB1	102635	3021743	0.966035
ED3040	AB2	90686	2966558	0.969431
ED3040	AB3	80151	2806933	0.971445
ED3040	AB4	94555	3003796	0.968521
ED3040	BRC20067	68782	2734767	0.974849
ED3040	BRC20113	83556	2995685	0.972108
ED3040	BRC20231	167522	2860188	0.94143
ED3040	BRC20263	91103	2948983	0.969107
ED3040	CB4852	100069	3040525	0.967088
ED3040	CB4854	83696	2958873	0.971714
ED3040	CB4856	181207	2935488	0.93827
ED3040	CB4932	109191	3039647	0.964078
ED3040	CX11254	97310	2795664	0.965193
ED3040	CX11262	116655	2846383	0.959016
ED3040	CX11264	133634	2972411	0.955042
ED3040	CX11271	72073	3042243	0.976309
ED3040	CX11276	88806	2765635	0.967889
ED3040	CX11285	118426	2961012	0.960005
ED3040	CX11292	74943	3043769	0.975378
ED3040	CX11307	128399	2875707	0.95535
ED3040	CX11314	104512	2859229	0.963447
ED3040	CX11315	97728	2723034	0.964111
ED3040	DL200	94758	2815183	0.96634
ED3040	DL226	87430	2928212	0.970142
ED3040	DL238	195740	2909560	0.932725
ED3040	ECA189	139868	2589379	0.945984
ED3040	ECA190	150595	2694921	0.944119
ED3040	ECA192	107270	2169562	0.950557
ED3040	ECA193	149539	2687861	0.944365
ED3040	ECA243	117007	3057284	0.961728
ED3040	ECA245	88443	2778177	0.968165
ED3040	ECA246	103573	2994024	0.965407
ED3040	ECA248	103499	2970937	0.965163
ED3040	ECA249	102405	2967335	0.965489
ED3040	ECA250	83030	2636085	0.968503
ED3040	ECA251	90835	2955726	0.969268
ED3040	ECA252	86995	2811154	0.969054
ED3040	ECA253	78040	2903732	0.973124
ED3040	ECA254	81620	2989770	0.9727
ED3040	ECA259	138920	2922592	0.952467
ED3040	ECA36	362562	2801434	0.87058
ED3040	ED3005	91259	2835414	0.967815
ED3040	ED3011	74315	2670788	0.972175
ED3040	ED3012	108326	3003442	0.963933
ED3040	ED3017	119271	3011833	0.960399
ED3040	ED3021	86302	2775453	0.968905
ED3042	AB1	66617	2876962	0.976845
ED3042	AB2	51259	2831871	0.981899
ED3042	AB3	49819	2800485	0.982211
ED3042	AB4	53268	2853372	0.981332
ED3042	BRC20067	24011	2685060	0.991058
ED3042	BRC20113	26980	2876724	0.990621
ED3042	BRC20231	157992	2716890	0.941848
ED3042	BRC20263	82572	2788381	0.970387
ED3042	CB4852	50565	2896627	0.982543
ED3042	CB4854	47519	2881646	0.98351
ED3042	CB4856	173992	2755840	0.936864
ED3042	CB4932	95126	2860211	0.966742
ED3042	CX11254	94530	2688962	0.964845
ED3042	CX11262	104422	2727188	0.961711
ED3042	CX11264	119535	2797941	0.957278
ED3042	CX11271	59789	2876221	0.979213
ED3042	CX11276	82513	2666209	0.969052
ED3042	CX11285	89906	2794028	0.967822
ED3042	CX11292	33930	2900745	0.988303
ED3042	CX11307	113309	2756687	0.958897
ED3042	CX11314	87172	2748179	0.96828
ED3042	CX11315	91467	2638951	0.96534
ED3042	DL200	86883	2719673	0.968054
ED3042	DL226	79840	2774752	0.971226
ED3042	DL238	182424	2751690	0.933705
ED3042	ECA189	135219	2505906	0.94604
ED3042	ECA190	145423	2603718	0.944148
ED3042	ECA192	105902	2134679	0.95039
ED3042	ECA193	143895	2591341	0.944471
ED3042	ECA243	103857	2878599	0.963921
ED3042	ECA245	42161	2717665	0.984486
ED3042	ECA246	46402	2851271	0.983726
ED3042	ECA248	68859	2826046	0.975634
ED3042	ECA249	53947	2836586	0.980982
ED3042	ECA250	48078	2609137	0.981573
ED3042	ECA251	52162	2829149	0.981563
ED3042	ECA252	73171	2735180	0.973248
ED3042	ECA253	61163	2809467	0.97823
ED3042	ECA254	62816	2859696	0.978034
ED3042	ECA259	101306	2788997	0.963677
ED3042	ECA36	343952	2655341	0.870468
ED3042	ED3005	76182	2729392	0.972088
ED3042	ED3011	47952	2627384	0.981749
ED3042	ED3012	73830	2844544	0.974045
ED3042	ED3017	80816	2859108	0.971734
ED3042	ED3021	74951	2749347	0.972739
ED3042	ED3040	63827	2857260	0.977661
ED3046	AB1	101336	2974727	0.965934
ED3046	AB2	87125	2950093	0.970467
ED3046	AB3	79413	2788726	0.971524
ED3046	AB4	88910	2982560	0.97019
ED3046	BRC20067	75655	2688738	0.971862
ED3046	BRC20113	85820	2947955	0.970888
ED3046	BRC20231	185508	2823827	0.934306
ED3046	BRC20263	119935	2891939	0.958528
ED3046	CB4852	100120	2992514	0.966543
ED3046	CB4854	102321	2904892	0.964776
ED3046	CB4856	195003	2893279	0.932601
ED3046	CB4932	114860	2974911	0.96139
ED3046	CX11254	119050	2755214	0.956791
ED3046	CX11262	134975	2809061	0.95195
ED3046	CX11264	147272	2931167	0.949757
ED3046	CX11271	89043	2974888	0.970068
ED3046	CX11276	94345	2722867	0.965351
ED3046	CX11285	124884	2925762	0.957316
ED3046	CX11292	86760	2992800	0.97101
ED3046	CX11307	134245	2830512	0.952572
ED3046	CX11314	116609	2828641	0.958776
ED3046	CX11315	118577	2687889	0.955885
ED3046	DL200	92024	2767874	0.966753
ED3046	DL226	105863	2885842	0.963316
ED3046	DL238	197647	2881570	0.93141
ED3046	ECA189	140309	2565088	0.945301
ED3046	ECA190	150249	2669964	0.943726
ED3046	ECA192	107990	2150382	0.949781
ED3046	ECA193	149224	2663417	0.943973
ED3046	ECA243	135670	2978726	0.954454
ED3046	ECA245	85687	2766667	0.969029
ED3046	ECA246	95560	2979514	0.967928
ED3046	ECA248	99116	2950323	0.966405
ED3046	ECA249	89273	2951261	0.969751
ED3046	ECA250	76788	2622542	0.97072
ED3046	ECA251	86932	2938150	0.970413
ED3046	ECA252	114161	2741535	0.958359
ED3046	ECA253	105644	2836582	0.962757
ED3046	ECA254	110199	2919030	0.962248
ED3046	ECA259	133796	2906304	0.953964
ED3046	ECA36	354589	2765762	0.871793
ED3046	ED3005	105406	2805018	0.962422
ED3046	ED3011	73792	2654217	0.972198
ED3046	ED3012	98159	2985146	0.967118
ED3046	ED3017	101803	2978744	0.965824
ED3046	ED3021	100667	2744310	0.963318
ED3046	ED3040	99318	2970410	0.966564
ED3046	ED3042	73241	2809554	0.973931
ED3048	AB1	65514	2860399	0.977096
ED3048	AB2	50750	2807874	0.981926
ED3048	AB3	48013	2720649	0.982352
ED3048	AB4	52875	2832498	0.981333
ED3048	BRC20067	24966	2730869	0.990858
ED3048	BRC20113	27331	2861452	0.990449
ED3048	BRC20231	158034	2715765	0.941809
ED3048	BRC20263	82955	2776883	0.970127
ED3048	CB4852	50088	2877439	0.982593
ED3048	CB4854	46438	2859989	0.983763
ED3048	CB4856	172867	2740774	0.936928
ED3048	CB4932	94651	2839794	0.96667
ED3048	CX11254	96984	2740036	0.964605
ED3048	CX11262	106111	2751431	0.961434
ED3048	CX11264	119038	2779549	0.957174
ED3048	CX11271	59417	2859174	0.979219
ED3048	CX11276	85871	2719001	0.968418
ED3048	CX11285	89296	2775670	0.967829
ED3048	CX11292	33000	2882833	0.988553
ED3048	CX11307	116299	2786177	0.958259
ED3048	CX11314	88203	2776241	0.968229
ED3048	CX11315	94505	2688179	0.964844
ED3048	DL200	89421	2763699	0.967644
ED3048	DL226	80134	2775812	0.971131
ED3048	DL238	181659	2736820	0.933624
