sample_i	sample_j	discordance	number_of_sites	concordance
ECA251	CB4854	79325	2833260	0.972002
ECA251	CB4856	197171	2778092	0.929026
ECA251	CB4932	125807	2865801	0.956101
ECA251	CX11254	90459	2709644	0.966616
ECA251	CX11262	86988	2763293	0.96852
ECA251	CX11264	101531	2845469	0.964318
ECA251	CX11271	64583	2881510	0.977587
ECA251	CX11276	69236	2683413	0.974199
ECA251	CX11285	94667	2837755	0.96664
ECA251	CX11292	22679	2907976	0.992201
ECA251	CX11307	117718	2771752	0.957529
ECA251	CX11314	49853	2791209	0.982139
ECA251	CX11315	75080	2649483	0.971662
ECA251	DL200	106486	2699255	0.96055
ECA251	DL226	74126	2815092	0.973668
ECA251	DL238	207059	2778144	0.925469
ECA251	ECA189	158325	2716537	0.941718
ECA251	ECA190	162835	2745484	0.94069
ECA251	ECA191	329367	2641605	0.875316
ECA251	ECA192	154239	2677310	0.94239
ECA251	ECA193	161613	2739906	0.941015
ECA251	ECA243	137416	2879764	0.952282
ECA251	ECA245	23105	2744666	0.991582
ECA251	ECA246	25637	2903345	0.99117
ECA251	ECA248	41613	2878326	0.985543
ECA251	ECA249	20498	2898039	0.992927
ECA251	ECA250	18161	2612733	0.993049
ECA252	AB1	75823	2744004	0.972368
ECA252	AB2	92668	2686219	0.965502
ECA252	AB3	87290	2613977	0.966606
ECA252	AB4	97604	2710157	0.963986
ECA252	BRC20067	75431	2643248	0.971463
ECA252	BRC20113	82343	2744305	0.969995
ECA252	BRC20231	163033	2624063	0.93787
ECA252	BRC20263	126062	2671961	0.95282
ECA252	CB4852	63613	2768878	0.977026
ECA252	CB4854	88638	2746693	0.967729
ECA252	CB4856	176877	2638820	0.932971
ECA252	CB4932	63401	2764584	0.977067
ECA252	CX11254	114441	2657636	0.956939
ECA252	CX11262	132277	2650217	0.950088
ECA252	CX11264	141839	2671333	0.946903
ECA252	CX11271	85493	2754879	0.968967
ECA252	CX11276	98632	2652644	0.962817
ECA252	CX11285	125756	2662974	0.952776
ECA252	CX11292	82557	2754052	0.970023
ECA252	CX11307	120448	2700123	0.955392
ECA252	CX11314	122621	2661861	0.953934
ECA252	CX11315	109263	2624457	0.958367
ECA252	DL200	89719	2695752	0.966718
ECA252	DL226	114732	2661524	0.956892
ECA252	DL238	190363	2631916	0.927671
ECA252	ECA189	168104	2607772	0.935537
ECA252	ECA190	173193	2628126	0.9341
ECA252	ECA191	311354	2563533	0.878545
ECA252	ECA192	164557	2584763	0.936336
ECA252	ECA193	172642	2626857	0.934278
ECA252	ECA243	27411	2796625	0.990199
ECA252	ECA245	91836	2665318	0.965544
ECA252	ECA246	98604	2703231	0.963524
ECA252	ECA248	104931	2690875	0.961005
ECA252	ECA249	99313	2701198	0.963234
ECA252	ECA250	88205	2580638	0.96582
ECA252	ECA251	95611	2701878	0.964613
ECA253	AB1	71812	2829379	0.974619
ECA253	AB2	82179	2771666	0.97035
ECA253	AB3	75866	2679540	0.971687
ECA253	AB4	87479	2798160	0.968737
ECA253	BRC20067	63100	2695399	0.97659
ECA253	BRC20113	71305	2829804	0.974802
ECA253	BRC20231	173799	2695005	0.935511
ECA253	BRC20263	116869	2751223	0.957521
ECA253	CB4852	51722	2858638	0.981907
ECA253	CB4854	78164	2826706	0.972348
ECA253	CB4856	187543	2715244	0.93093
ECA253	CB4932	64304	2844712	0.977395
ECA253	CX11254	105196	2716439	0.961274
ECA253	CX11262	124802	2725107	0.954203
ECA253	CX11264	135940	2754695	0.950652
ECA253	CX11271	77481	2836362	0.972683
ECA253	CX11276	88441	2701764	0.967265
ECA253	CX11285	128883	2740466	0.95297
ECA253	CX11292	71948	2842282	0.974687
ECA253	CX11307	117371	2773286	0.957678
ECA253	CX11314	114881	2737630	0.958036
ECA253	CX11315	99402	2669963	0.96277
ECA253	DL200	87739	2749360	0.968087
ECA253	DL226	106888	2740686	0.961
ECA253	DL238	197719	2710720	0.92706
ECA253	ECA189	172681	2674356	0.935431
ECA253	ECA190	178489	2698310	0.933852
ECA253	ECA191	321150	2627437	0.877771
ECA253	ECA192	168481	2644623	0.936293
ECA253	ECA193	177805	2696852	0.934069
ECA253	ECA243	44236	2872946	0.984603
ECA253	ECA245	79752	2725786	0.970742
ECA253	ECA246	88328	2791024	0.968353
ECA253	ECA248	96336	2776077	0.965298
ECA253	ECA249	88695	2787405	0.96818
ECA253	ECA250	75150	2612191	0.971231
ECA253	ECA251	85091	2787796	0.969477
ECA253	ECA252	14906	2801030	0.994678
ECA254	AB1	75340	2904594	0.974062
ECA254	AB2	86550	2848226	0.969613
ECA254	AB3	78190	2724607	0.971302
ECA254	AB4	92192	2875891	0.967943
ECA254	BRC20067	63678	2714346	0.97654
ECA254	BRC20113	75061	2907834	0.974187
ECA254	BRC20231	179466	2761822	0.935019
ECA254	BRC20263	121444	2824578	0.957005
ECA254	CB4852	54517	2937382	0.98144
ECA254	CB4854	80799	2875552	0.971901
ECA254	CB4856	195361	2785687	0.92987
ECA254	CB4932	67369	2924350	0.976963
ECA254	CX11254	105583	2725825	0.961266
ECA254	CX11262	127041	2761834	0.954001
ECA254	CX11264	141637	2829417	0.949941
ECA254	CX11271	81867	2912492	0.971891
ECA254	CX11276	88422	2702128	0.967277
ECA254	CX11285	135001	2814440	0.952033
ECA254	CX11292	75930	2920145	0.973998
ECA254	CX11307	119193	2806136	0.957524
ECA254	CX11314	116933	2773620	0.957841
ECA254	CX11315	99360	2669244	0.962776
ECA254	DL200	88395	2762604	0.968003
ECA254	DL226	110801	2800619	0.960437
ECA254	DL238	205326	2780924	0.926166
ECA254	ECA189	176895	2721913	0.935011
ECA254	ECA190	182802	2748154	0.933482
ECA254	ECA191	327741	2671312	0.877311
ECA254	ECA192	171978	2683872	0.935922
ECA254	ECA193	181992	2745007	0.933701
ECA254	ECA243	46127	2954703	0.984389
ECA254	ECA245	79977	2732259	0.970729
ECA254	ECA246	92842	2868577	0.967635
ECA254	ECA248	101074	2849839	0.964533
ECA254	ECA249	92594	2860150	0.967626
ECA254	ECA250	74841	2607910	0.971302
ECA254	ECA251	88805	2855521	0.968901
ECA254	ECA252	15089	2797384	0.994606
ECA254	ECA253	301	2881244	0.999896
ECA259	AB1	129497	2845735	0.954494
ECA259	AB2	70237	2856297	0.97541
ECA259	AB3	65807	2706904	0.975689
ECA259	AB4	70507	2874459	0.975471
ECA259	BRC20067	99880	2622369	0.961912
ECA259	BRC20113	112486	2840953	0.960406
ECA259	BRC20231	167090	2734440	0.938894
ECA259	BRC20263	136554	2788452	0.951029
ECA259	CB4852	120221	2870518	0.958119
ECA259	CB4854	123455	2797485	0.955869
ECA259	CB4856	206566	2759157	0.925134
ECA259	CB4932	152489	2841035	0.946326
ECA259	CX11254	109081	2680820	0.959311
ECA259	CX11262	94675	2742564	0.965479
ECA259	CX11264	115647	2821284	0.959009
ECA259	CX11271	122030	2848136	0.957154
ECA259	CX11276	109838	2652995	0.958598
ECA259	CX11285	107652	2814884	0.961756
ECA259	CX11292	90792	2870754	0.968373
ECA259	CX11307	130148	2741625	0.952529
ECA259	CX11314	83902	2756448	0.969562
ECA259	CX11315	103186	2627378	0.960727
ECA259	DL200	130860	2669999	0.950989
ECA259	DL226	114133	2776442	0.958892
ECA259	DL238	203379	2764440	0.92643
ECA259	ECA189	147174	2695884	0.945408
ECA259	ECA190	151183	2723758	0.944495
ECA259	ECA191	323436	2621885	0.87664
ECA259	ECA192	143590	2658184	0.945982
ECA259	ECA193	150261	2717133	0.944699
ECA259	ECA243	164966	2854767	0.942214
ECA259	ECA245	70584	2709261	0.973947
ECA259	ECA246	77874	2868319	0.97285
ECA259	ECA248	78599	2856192	0.972481
ECA259	ECA249	69557	2857985	0.975662
ECA259	ECA250	59735	2583619	0.976879
ECA259	ECA251	69667	2850475	0.97556
ECA259	ECA252	122618	2673746	0.95414
ECA259	ECA253	120171	2753066	0.95635
ECA259	ECA254	124499	2818155	0.955823
ECA339	AB1	73819	2716133	0.972822
ECA339	AB2	90561	2662264	0.965983
ECA339	AB3	84642	2581877	0.967217
ECA339	AB4	95521	2686463	0.964444
ECA339	BRC20067	73693	2617093	0.971842
ECA339	BRC20113	81015	2730710	0.970332
ECA339	BRC20231	161786	2606845	0.937938
ECA339	BRC20263	123829	2656151	0.95338
ECA339	CB4852	61939	2742155	0.977412
ECA339	CB4854	86191	2705077	0.968137
ECA339	CB4856	174987	2608790	0.932924
ECA339	CB4932	62711	2737243	0.97709
ECA339	CX11254	110830	2599302	0.957362
ECA339	CX11262	128765	2609640	0.950658
ECA339	CX11264	139177	2645911	0.947399
ECA339	CX11271	83740	2728494	0.969309
ECA339	CX11276	94789	2586545	0.963353
ECA339	CX11285	123579	2637031	0.953137
ECA339	CX11292	80532	2729421	0.970495
ECA339	CX11307	117516	2655007	0.955738
ECA339	CX11314	119182	2620831	0.954525
ECA339	CX11315	104868	2560324	0.959041
ECA339	DL200	86825	2643113	0.96715
ECA339	DL226	111981	2629802	0.957418
ECA339	DL238	187622	2604069	0.92795
ECA339	ECA189	166220	2584207	0.935679
ECA339	ECA190	170884	2599907	0.934273
ECA339	ECA191	309464	2542693	0.878293
ECA339	ECA192	162369	2555586	0.936465
ECA339	ECA193	170404	2600114	0.934463
ECA339	ECA243	27280	2767979	0.990144
ECA339	ECA245	88099	2606054	0.966194
ECA339	ECA246	96470	2680210	0.964007
ECA339	ECA248	102359	2663712	0.961573
ECA339	ECA249	96972	2675620	0.963757
ECA339	ECA250	84463	2517709	0.966452
ECA339	ECA251	93421	2676094	0.965091
ECA339	ECA252	75	2693144	0.999972
ECA339	ECA253	14272	2738988	0.994789
ECA339	ECA254	14633	2774516	0.994726
ECA339	ECA259	120142	2643877	0.954558
ECA349	AB1	107714	2781385	0.961273
ECA349	AB2	36524	2790551	0.986912
ECA349	AB3	34700	2673011	0.987018
ECA349	AB4	36326	2808306	0.987065
ECA349	BRC20067	78868	2622926	0.969931
ECA349	BRC20113	87610	2793788	0.968641
ECA349	BRC20231	136595	2705281	0.949508
ECA349	BRC20263	115256	2739347	0.957926
ECA349	CB4852	95370	2803175	0.965978
ECA349	CB4854	99501	2749239	0.963808
ECA349	CB4856	191367	2693707	0.928958
ECA349	CB4932	121488	2777335	0.956257
ECA349	CX11254	105261	2656311	0.960373
ECA349	CX11262	111026	2691114	0.958743
ECA349	CX11264	103991	2750959	0.962198
ECA349	CX11271	90610	2785488	0.967471
ECA349	CX11276	83260	2631198	0.968357
ECA349	CX11285	95362	2745611	0.965267
ECA349	CX11292	55479	2807385	0.980238
ECA349	CX11307	130095	2701811	0.951849
ECA349	CX11314	79078	2716224	0.970887
ECA349	CX11315	90683	2606694	0.965211
ECA349	DL200	109771	2655615	0.958665
ECA349	DL226	89109	2728516	0.967342
ECA349	DL238	195792	2696665	0.927395
ECA349	ECA189	157006	2663699	0.941057
ECA349	ECA190	160760	2684202	0.940109
ECA349	ECA191	328496	2600680	0.873688
ECA349	ECA192	152943	2622927	0.94169
ECA349	ECA193	160044	2684686	0.940386
ECA349	ECA243	134471	2791030	0.95182
ECA349	ECA245	43753	2692137	0.983748
ECA349	ECA246	47099	2807131	0.983222
ECA349	ECA248	62907	2780609	0.977377
ECA349	ECA249	36843	2802361	0.986853
ECA349	ECA250	31806	2571843	0.987633
ECA349	ECA251	36348	2800434	0.987021
ECA349	ECA252	103026	2658614	0.961248
ECA349	ECA253	101793	2731329	0.962731
ECA349	ECA254	105087	2785042	0.962267
ECA349	ECA259	76730	2761699	0.972216
ECA349	ECA339	102172	2650466	0.961451
ECA36	AB1	384151	2713858	0.858448
ECA36	AB2	385660	2679874	0.85609
ECA36	AB3	363557	2547777	0.857304
ECA36	AB4	390416	2701240	0.855468
ECA36	BRC20067	350659	2503557	0.859936
ECA36	BRC20113	385621	2702993	0.857336
ECA36	BRC20231	382242	2622791	0.854261
ECA36	BRC20263	379736	2667537	0.857645
ECA36	CB4852	390620	2730062	0.856919
ECA36	CB4854	379868	2668897	0.857669
ECA36	CB4856	377795	2660608	0.858004
ECA36	CB4932	392054	2720893	0.85591
ECA36	CX11254	352958	2553555	0.861778
ECA36	CX11262	365121	2606385	0.859913
ECA36	CX11264	379700	2680175	0.85833
ECA36	CX11271	385864	2714447	0.857848
ECA36	CX11276	348984	2528348	0.861972
ECA36	CX11285	376412	2670686	0.859058
ECA36	CX11292	391217	2719892	0.856165
ECA36	CX11307	354520	2637811	0.865601
ECA36	CX11314	364381	2611497	0.86047
ECA36	CX11315	352405	2501855	0.859143
ECA36	DL200	361870	2568247	0.859098
ECA36	DL226	383063	2643601	0.855098
ECA36	DL238	382137	2654718	0.856054
ECA36	ECA189	354600	2583433	0.862741
ECA36	ECA190	360150	2608504	0.861932
ECA36	ECA191	317136	2566429	0.876429
ECA36	ECA192	348584	2548106	0.863199
ECA36	ECA193	358795	2603434	0.862184
ECA36	ECA243	380761	2739230	0.860997
ECA36	ECA245	361899	2552465	0.858216
ECA36	ECA246	389456	2697468	0.855622
ECA36	ECA248	388226	2687776	0.855559
ECA36	ECA249	386261	2685317	0.856158
ECA36	ECA250	340510	2432764	0.860032
ECA36	ECA251	385850	2678277	0.855933
ECA36	ECA252	356315	2562001	0.860923
ECA36	ECA253	369117	2633924	0.85986
ECA36	ECA254	379963	2696431	0.859087
ECA36	ECA259	374701	2662510	0.859268
ECA36	ECA339	353715	2536603	0.860556
ECA36	ECA349	376974	2607864	0.855447
ECA36	ECA363	147240	2601541	0.943403
ECA363	AB1	355321	2661740	0.866508
ECA363	AB2	354152	2629682	0.865325
ECA363	AB3	335495	2519831	0.866858
ECA363	AB4	358432	2649658	0.864725
ECA363	BRC20067	330233	2507402	0.868297
ECA363	BRC20113	356653	2660528	0.865947
ECA363	BRC20231	358640	2589093	0.86148
ECA363	BRC20263	356876	2622890	0.863938
ECA363	CB4852	359485	2678272	0.865777
ECA363	CB4854	353299	2632883	0.865813
ECA363	CB4856	353900	2605556	0.864175
ECA363	CB4932	361643	2672169	0.864663
ECA363	CX11254	335316	2543088	0.868146
ECA363	CX11262	344181	2580108	0.866602
ECA363	CX11264	353093	2627610	0.865622
ECA363	CX11271	358926	2663931	0.865265
ECA363	CX11276	331031	2519992	0.868638
ECA363	CX11285	348443	2621955	0.867106
ECA363	CX11292	359523	2668009	0.865247
ECA363	CX11307	342201	2603593	0.868566
ECA363	CX11314	343620	2586794	0.867164
ECA363	CX11315	333737	2496152	0.866299
ECA363	DL200	339705	2559967	0.867301
ECA363	DL226	354297	2609135	0.864209
ECA363	DL238	356662	2599248	0.862783
ECA363	ECA189	344784	2564436	0.865552
ECA363	ECA190	349456	2583692	0.864745
ECA363	ECA191	298341	2562028	0.883553
ECA363	ECA192	338371	2527077	0.866102
ECA363	ECA193	349180	2584613	0.8649
ECA363	ECA243	364119	2684607	0.864368
ECA363	ECA245	338314	2543412	0.866984
ECA363	ECA246	357595	2646909	0.864901
ECA363	ECA248	356844	2634719	0.864561
ECA363	ECA249	355652	2639371	0.865251
ECA363	ECA250	319060	2432960	0.868859
ECA363	ECA251	355663	2636391	0.865095
ECA363	ECA252	336855	2558059	0.868316
ECA363	ECA253	347927	2621578	0.867283
ECA363	ECA254	355073	2665834	0.866806
ECA363	ECA259	346572	2614297	0.867432
ECA363	ECA339	334712	2538531	0.868147
ECA363	ECA349	352683	2597767	0.864236
ECA372	AB1	173013	2742877	0.936923
ECA372	AB2	147247	2730076	0.946065
ECA372	AB3	137982	2609225	0.947118
ECA372	AB4	149182	2750902	0.94577
ECA372	BRC20067	146980	2568087	0.942767
ECA372	BRC20113	163008	2740560	0.94052
ECA372	BRC20231	142042	2687068	0.947139
ECA372	BRC20263	163828	2716587	0.939693
ECA372	CB4852	172941	2755309	0.937234
ECA372	CB4854	166011	2702538	0.938572
ECA372	CB4856	179608	2692996	0.933306
ECA372	CB4932	172391	2750830	0.937331
ECA372	CX11254	124810	2638332	0.952694
ECA372	CX11262	119579	2678236	0.955352
ECA372	CX11264	122796	2737055	0.955136
ECA372	CX11271	155532	2751611	0.943476
ECA372	CX11276	145172	2602186	0.944212
ECA372	CX11285	156663	2719468	0.942392
ECA372	CX11292	157641	2755076	0.942782
ECA372	CX11307	169159	2671915	0.93669
ECA372	CX11314	123047	2687371	0.954213
ECA372	CX11315	128357	2583698	0.95032
ECA372	DL200	163462	2621399	0.937643
ECA372	DL226	141850	2711039	0.947677
ECA372	DL238	197960	2679345	0.926116
ECA372	ECA189	138027	2658199	0.948075
ECA372	ECA190	140732	2678490	0.947458
ECA372	ECA191	327751	2595547	0.873726
ECA372	ECA192	134699	2615225	0.948494
ECA372	ECA193	140234	2679752	0.947669
ECA372	ECA243	179807	2763727	0.93494
ECA372	ECA245	143070	2627785	0.945555
ECA372	ECA246	154311	2747144	0.943829
ECA372	ECA248	141729	2737318	0.948223
ECA372	ECA249	148550	2740616	0.945797
ECA372	ECA250	129762	2508890	0.948279
ECA372	ECA251	147896	2736983	0.945964
ECA372	ECA252	156024	2620422	0.940458
ECA372	ECA253	166074	2687815	0.938212
ECA372	ECA254	170867	2741908	0.937683
ECA372	ECA259	148449	2708748	0.945196
ECA372	ECA339	154880	2605615	0.940559
ECA372	ECA349	134868	2704197	0.950126
ECA372	ECA36	368263	2599051	0.858309
ECA372	ECA363	349723	2586491	0.864789
ED3005	AB1	109580	2751341	0.960172
ED3005	AB2	51486	2751782	0.98129
ED3005	AB3	48297	2646774	0.981753
ED3005	AB4	52328	2769585	0.981106
ED3005	BRC20067	77706	2595595	0.970062
ED3005	BRC20113	86391	2746918	0.96855
ED3005	BRC20231	152378	2669633	0.942922
ED3005	BRC20263	93246	2715918	0.965667
ED3005	CB4852	91916	2768354	0.966798
ED3005	CB4854	98368	2737770	0.96407
ED3005	CB4856	182745	2677706	0.931753
ED3005	CB4932	132107	2750064	0.951962
ED3005	CX11254	99547	2668969	0.962702
ED3005	CX11262	99113	2697616	0.963259
ED3005	CX11264	108562	2731709	0.960259
ED3005	CX11271	84897	2763189	0.969276
ED3005	CX11276	98870	2641814	0.962575
ED3005	CX11285	99301	2734332	0.963684
ED3005	CX11292	62575	2773585	0.977439
ED3005	CX11307	128405	2708376	0.95259
ED3005	CX11314	69427	2722719	0.974501
ED3005	CX11315	82625	2624361	0.968516
ED3005	DL200	125364	2652957	0.952746
ED3005	DL226	79560	2735644	0.970917
ED3005	DL238	191645	2677078	0.928413
ED3005	ECA189	150902	2651306	0.943084
ED3005	ECA190	154486	2676970	0.942291
ED3005	ECA191	320625	2581761	0.875812
ED3005	ECA192	147674	2622000	0.943679
ED3005	ECA193	153565	2673210	0.942554
ED3005	ECA243	143997	2760745	0.947841
ED3005	ECA245	67227	2682565	0.974939
ED3005	ECA246	71259	2762819	0.974208
ED3005	ECA248	74988	2752441	0.972756
ED3005	ECA249	69201	2763692	0.974961
ED3005	ECA250	61932	2561685	0.975824
ED3005	ECA251	52030	2764908	0.981182
ED3005	ECA252	113368	2659657	0.957375
ED3005	ECA253	104621	2730556	0.961685
ED3005	ECA254	105878	2754254	0.961558
ED3005	ECA259	98208	2728949	0.964013
ED3005	ECA339	109448	2611306	0.958087
ED3005	ECA349	82313	2694769	0.969455
ED3005	ECA36	369259	2588817	0.857364
ED3005	ECA363	344741	2572761	0.866003
ED3005	ECA372	135264	2664204	0.949229
ED3011	AB1	83187	2618798	0.968235
ED3011	AB2	35816	2618581	0.986322
ED3011	AB3	34284	2558298	0.986599
ED3011	AB4	36163	2632961	0.986265
ED3011	BRC20067	51136	2548400	0.979934
ED3011	BRC20113	54334	2620534	0.979266
ED3011	BRC20231	144097	2531327	0.943075
ED3011	BRC20263	83834	2575865	0.967454
ED3011	CB4852	69556	2632881	0.973582
ED3011	CB4854	72802	2621508	0.972229
ED3011	CB4856	174464	2534230	0.931157
ED3011	CB4932	103511	2610167	0.960343
ED3011	CX11254	92264	2569614	0.964094
ED3011	CX11262	104756	2567825	0.959204
ED3011	CX11264	101646	2586800	0.960706
ED3011	CX11271	61993	2623608	0.976371
ED3011	CX11276	80427	2566267	0.96866
ED3011	CX11285	69031	2593537	0.973383
ED3011	CX11292	43609	2637423	0.983465
ED3011	CX11307	110023	2582289	0.957393
ED3011	CX11314	76928	2590792	0.970307
ED3011	CX11315	86976	2545873	0.965836
ED3011	DL200	100165	2569538	0.961018
ED3011	DL226	62629	2591045	0.975829
ED3011	DL238	182966	2536939	0.927879
ED3011	ECA189	145942	2531068	0.94234
ED3011	ECA190	148994	2546920	0.9415
ED3011	ECA191	302822	2469310	0.877366
ED3011	ECA192	143525	2512829	0.942883
ED3011	ECA193	148405	2545634	0.941702
ED3011	ECA243	114254	2619628	0.956385
ED3011	ECA245	48146	2607710	0.981537
ED3011	ECA246	49397	2627850	0.981203
ED3011	ECA248	48865	2620840	0.981355
ED3011	ECA249	44666	2630686	0.983021
ED3011	ECA250	42006	2546616	0.983505
ED3011	ECA251	36163	2632373	0.986262
ED3011	ECA252	95694	2600180	0.963197
ED3011	ECA253	82982	2636746	0.968529
ED3011	ECA254	82659	2632801	0.968604
ED3011	ECA259	85790	2601263	0.96702
ED3011	ECA339	91365	2536933	0.963986
ED3011	ECA349	53445	2592184	0.979382
ED3011	ECA36	347938	2460679	0.858601
ED3011	ECA363	324454	2462865	0.868262
ED3011	ECA372	132529	2538460	0.947792
ED3011	ED3005	43651	2603013	0.983231
ED3012	AB1	90955	2912296	0.968769
ED3012	AB2	92376	2894018	0.96808
ED3012	AB3	82716	2739801	0.969809
ED3012	AB4	96762	2919890	0.966861
ED3012	BRC20067	77199	2662360	0.971004
ED3012	BRC20113	91760	2900764	0.968367
ED3012	BRC20231	185489	2776723	0.933199
ED3012	BRC20263	135504	2835740	0.952216
ED3012	CB4852	65287	2948441	0.977857
ED3012	CB4854	94918	2859873	0.96681
ED3012	CB4856	206264	2822223	0.926914
ED3012	CB4932	85175	2945407	0.971082
ED3012	CX11254	119296	2712214	0.956015
ED3012	CX11262	137316	2765221	0.950342
ED3012	CX11264	156065	2867741	0.945579
ED3012	CX11271	105815	2914442	0.963693
ED3012	CX11276	101168	2687053	0.96235
ED3012	CX11285	137693	2861228	0.951876
ED3012	CX11292	93137	2927451	0.968185
ED3012	CX11307	134254	2794928	0.951965
ED3012	CX11314	120178	2780122	0.956772
ED3012	CX11315	111359	2654491	0.958049
ED3012	DL200	113090	2725157	0.958501
ED3012	DL226	119442	2822440	0.957681
ED3012	DL238	218086	2815794	0.922549
ED3012	ECA189	168785	2732550	0.938232
ED3012	ECA190	174270	2761040	0.936882
ED3012	ECA191	329879	2672171	0.87655
ED3012	ECA192	163698	2690779	0.939163
ED3012	ECA193	173366	2755924	0.937093
ED3012	ECA243	59075	2963502	0.980066
ED3012	ECA245	85513	2726517	0.968637
ED3012	ECA246	100621	2912454	0.965451
ED3012	ECA248	106618	2893900	0.963158
ED3012	ECA249	98798	2893588	0.965856
ED3012	ECA250	79085	2593897	0.969511
ED3012	ECA251	92593	2882487	0.967877
ED3012	ECA252	50994	2740671	0.981394
ED3012	ECA253	37496	2829839	0.98675
ED3012	ECA254	38410	2908750	0.986795
ED3012	ECA259	134083	2856658	0.953063
ED3012	ECA339	50152	2712478	0.981511
ED3012	ECA349	111093	2787803	0.96015
ED3012	ECA36	377600	2717100	0.861028
ED3012	ECA363	359763	2662976	0.864902
ED3012	ECA372	175496	2747426	0.936123
ED3012	ED3005	111091	2756174	0.959694
ED3012	ED3011	84401	2621958	0.96781
ED3017	AB1	87845	2931647	0.970036
ED3017	AB2	109039	2873807	0.962058
ED3017	AB3	97297	2723359	0.964273
ED3017	AB4	112981	2900638	0.96105
ED3017	BRC20067	76126	2677051	0.971563
ED3017	BRC20113	90376	2914927	0.968995
ED3017	BRC20231	189704	2768549	0.931479
ED3017	BRC20263	139284	2831730	0.950813
ED3017	CB4852	69187	2965449	0.976669
ED3017	CB4854	102376	2871794	0.964351
ED3017	CB4856	204783	2818268	0.927337
ED3017	CB4932	86391	2948542	0.9707
ED3017	CX11254	137642	2693034	0.94889
ED3017	CX11262	150431	2744598	0.94519
ED3017	CX11264	166189	2849603	0.94168
ED3017	CX11271	107948	2922725	0.963066
ED3017	CX11276	111169	2665239	0.958289
ED3017	CX11285	143685	2845774	0.949509
ED3017	CX11292	100449	2937787	0.965808
ED3017	CX11307	143208	2780962	0.948504
ED3017	CX11314	134418	2759900	0.951296
